Title,Artist,AlbumArtist,Format,No. tracks,Country,Date,Label,CatNo,A,B,C,D,Sleeve,Notes,Track-index,My-record-collection
13 Most Beautiful: Songs for Andy Warhol's Screen Tests,Dean & Britta,,MASTER,,,2010,,,,,,,https://media.fullofwishes.co.uk/07-dean_and_britta/sleeves/dab_13mb.jpg,,,[104] Dean & Britta - 13 Most Beautiful (2xCD)|https://www.fullofwishes.co.uk/2024/01/08/my-record-collection-099-dean-britta-13-most-beautiful-2xcd/;[139] 13 Most Beautiful... songs for Andy Warhol's Screen Tests (DVD)|https://www.fullofwishes.co.uk/2024/05/02/my-record-collection-132-13-most-beautiful-dvd/;[169] 13 Most Beautiful... songs for Andy Warhol's Screen Tests (DVD)|https://www.fullofwishes.co.uk/2024/08/15/my-record-collection-162-13-most-beautiful-songs-for-andy-warhol-s-screen-tests-dvd/;[180] Dean & Britta - 13 Most Beautiful (2xCD)|https://www.fullofwishes.co.uk/2024/09/23/my-record-collection-173-dean-britta-13-most-beautiful-2xcd/;[224] Dean & Britta - 13 Most Beautiful (pink CD)|https://www.fullofwishes.co.uk/2025/02/17/my-record-collection-dean-britta-13-most-beautiful-pink-cd/;[305] Dean & Britta - 13 Most Beautiful (1.5xLP)|https://www.fullofwishes.co.uk/2025/11/24/my-record-collection-dean-britta-13-most-beautiful-1-5xlp/;
13 Most Beautiful: Songs for Andy Warhol's Screen Tests,Dean & Britta,,CDx2,,,2010,Double Feature,CD-DBL-005,Silver Factory Theme|I'll Keep It With Mine|Not a Young Man Anymore|I Found it Not So|It Don't Rain in Beverly Hills|Incandescent Innocent|International Velvet Theme|Teenage Lightning|Herringbone Tweed|Richard Rheem Theme|Knives From Bavaria|Eyes in My Smoke|Ann Buchanan Theme,Incandescent Innocent|I'll Keep It With Mine|Silver Factory Theme|Not a Young Man Anymore|I Found it Not So|It Don't Rain in Beverly Hills|International Velvet Theme|Teenage Lightning,,,https://media.fullofwishes.co.uk/07-dean_and_britta/sleeves/dab_13mb.jpg,,|silverfactorytheme|illkeepitwithmine|notayoungmananymore|ifounditnotso|itdontraininbeverlyhills|incandescentinnocent|internationalvelvettheme|teenagelightning|herringbonetweed|richardrheemtheme|knivesfrombavaria|eyesinmysmoke|annbuchanantheme|incandescentinnocent|illkeepitwithmine|silverfactorytheme|notayoungmananymore|ifounditnotso|itdontraininbeverlyhills|internationalvelvettheme|teenagelightning|||,
13 Most Beautiful: Songs for Andy Warhol's Screen Tests,Dean & Britta,,CD,,,2011,Double Feature,CD-DBL-006,Ann Buchanan Theme|Teenage Lightning|It Don't Rain in Beverly Hills|Silver Factory Theme|International Velvet Theme|Herringbone Tweed|I Found it Not So|I'll Keep It With Mine|Incandescent Innocent|Richard Rheem Theme|Eyes in My Smoke|Not a Young Man Anymore|Knives From Bavaria,,,,https://media.fullofwishes.co.uk/07-dean_and_britta/sleeves/dab_13mostbeautiful_pink.jpg,,|annbuchanantheme|teenagelightning|itdontraininbeverlyhills|silverfactorytheme|internationalvelvettheme|herringbonetweed|ifounditnotso|illkeepitwithmine|incandescentinnocent|richardrheemtheme|eyesinmysmoke|notayoungmananymore|knivesfrombavaria||||,
13 Most Beautiful: Songs for Andy Warhol's Screen Tests,Dean & Britta,,LPx2,,,2017,Wouldn't Waste,WWR-01,Ann Buchanan Theme|Teenage Lightning|It Don't Rain in Beverly Hills|Silver Factory Theme|International Velvet Theme,Herringbone Tweed|I Found it Not So|I'll Keep It With Mine,Richard Rheem Theme|Eyes in My Smoke|Not a Young Man Anymore|Knives From Bavaria,,https://media.fullofwishes.co.uk/07-dean_and_britta/sleeves/dab_13mostbeautiful_pink.jpg,,|annbuchanantheme|teenagelightning|itdontraininbeverlyhills|silverfactorytheme|internationalvelvettheme|herringbonetweed|ifounditnotso|illkeepitwithmine|richardrheemtheme|eyesinmysmoke|notayoungmananymore|knivesfrombavaria||,
