Title,Artist,AlbumArtist,Format,No. tracks,Country,Date,Label,CatNo,A,B,C,D,Sleeve,Notes,Track-index,My-record-collection
Lunapark,Luna,,MASTER,,,1992,,,,,,,https://media.fullofwishes.co.uk/02-luna/sleeves/luna_lunapark.jpg,,,[070] Luna - Lunapark (CD)|https://www.fullofwishes.co.uk/2023/09/11/my-record-collection-068-luna-lunapark-cd/;[165] Luna - Lunapark (Deluxe 2xLP)|https://www.fullofwishes.co.uk/2024/08/01/my-record-collection-158-luna-lunapark-deluxe-2xlp/;[211] Luna - Lunapark (cassette)|https://www.fullofwishes.co.uk/2025/01/02/my-record-collection-luna-lunapark-elektra-cassette/;[239] Luna - Lunapark (Summershine LP)|https://www.fullofwishes.co.uk/2025/04/07/my-record-collection-luna-lunapark-summershine-lp/;
Lunapark,Luna,,CD,12,US,1992,Elektra,9 61360-2,Slide|Anesthesia|Slash Your Tires|Crazy People|Time|Smile|I Can't Wait|Hey Sister|I Want Everything|Time to Quit|Goodbye|We're Both Confused,,,,https://media.fullofwishes.co.uk/02-luna/sleeves/luna_lunapark.jpg,,|slide|anesthesia|slashyourtires|crazypeople|time|smile|icantwait|heysister|iwanteverything|timetoquit|goodbye|werebothconfused||||,
Lunapark,Luna,,LP,12,AUS,1993,Summershine,SHINE LP 008,Slide|Anesthesia|Slash Your Tires|Crazy People|Time|Smile,I Can't Wait|Hey Sister|I Want Everything|Time to Quit|Goodbye|We're Both Confused,,,,,|slide|anesthesia|slashyourtires|crazypeople|time|smile|icantwait|heysister|iwanteverything|timetoquit|goodbye|werebothconfused|||,
Lunapark,Luna,,MC,12,US,1992,Elektra,9 61360-2,Slide|Anesthesia|Slash Your Tires|Crazy People|Time|Smile,I Can't Wait|Hey Sister|I Want Everything|Time to Quit|Goodbye|We're Both Confused,,,https://media.fullofwishes.co.uk/02-luna/sleeves/luna-lunapark-cassette.jpg,,|slide|anesthesia|slashyourtires|crazypeople|time|smile|icantwait|heysister|iwanteverything|timetoquit|goodbye|werebothconfused|||,
Lunapark,Luna,,2xLP,34,US,2023,Run Out Groove/Elektra,ROGV-178,Slide|Anesthesia|Slash Your Tires|Crazy People|Time|Smile,I Can't Wait|Hey Sister|I Want Everything|Time to Quit|Goodbye|We're Both Confused,Anesthesia [Fun city demo]|I Can't Wait [Fun city demo]|Time [Fun city demo]|Crazy People [Fun city demo]|Slash Your Tires [Fun city demo],Slide [Toxic shock Demo]|Time To Quit [Toxic shock demo]|Hey Sister [Toxic shock demo]|Goodbye [Toxic shock demo]|Egg Nog,,,|slide|anesthesia|slashyourtires|crazypeople|time|smile|icantwait|heysister|iwanteverything|timetoquit|goodbye|werebothconfused|anesthesia|icantwait|time|crazypeople|slashyourtires|slide|timetoquit|heysister|goodbye|eggnog|,
