Title,Artist,AlbumArtist,Format,No. tracks,Country,Date,Label,CatNo,A,B,C,D,Sleeve,Notes,Track-index,My-record-collection
"Monday January 19th, 2004",Damon & Naomi,,MASTER,,,2005,,,,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/sleeves/damon-and-naomi-19-january-2004.jpg,,,"[319] Damon & Naomi - Live in Tokyo, 19 January 2004 (CDR)|https://www.fullofwishes.co.uk/2026/01/19/my-record-collection-damon-naomi-live-in-tokyo-19-january-2004-cdr/"
"Monday January 19th, 2004",Damon & Naomi,,CDr,,,2005,(no label),,Araçá Azul|The Earth is Blue|A Second Life|Song to the Siren|My Flower (Watashi No Hana)|Love,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/sleeves/damon-and-naomi-19-january-2004.jpg,,|aracaazul|theearthisblue|asecondlife|songtothesiren|myflowerwatashinohana|love||||,
