Title,Artist,AlbumArtist,Format,No. tracks,Country,Date,Label,CatNo,A,B,C,D,Sleeve,Notes,Track-index,My-record-collection
Mistress America: Original Motion Picture Soundtrack,Dean & Britta,,MASTER,,,2015,,,,,,,https://media.fullofwishes.co.uk/07-dean_and_britta/sleeves/dean-and-britta-mistress-america-lp-britta-instagram.jpg,,,[045] Mistress America soundtrack CD|https://www.fullofwishes.co.uk/2023/06/22/my-record-collection-045-mistress-america-soundtrack-cd/;[056] Dean & Britta - Mistress America|https://www.fullofwishes.co.uk/2023/07/31/my-record-collection-056-dean-britta-mistress-america/;[193] Mistress America (LP) - times two|https://www.fullofwishes.co.uk/2024/11/04/my-record-collection-185-mistress-america-lp/;
Mistress America: Original Motion Picture Soundtrack,Dean & Britta,,CD,,,2015,Milan,,Mistress America|Tracy and Tony|Do Everything [Soul Cycle]|Mom's|Tracy in New York|Do Everything [Gas Station]|Hooks and Ladders|Robbers|Tracy and Tony|Happy and Free|Tracy and Brooke,,,,https://media.fullofwishes.co.uk/07-dean_and_britta/sleeves/dean-and-britta-mistress-america.jpg,,|mistressamerica|tracyandtony|doeverything|moms|tracyinnewyork|doeverything|hooksandladders|robbers|tracyandtony|happyandfree|tracyandbrooke||||,
Mistress America: Original Motion Picture Soundtrack,Dean & Britta,,LP,,,2015,Milan,,Mistress America|Tracy and Tony|Do Everything [Soul Cycle]|Mom's|Tracy in New York|Do Everything [Gas Station]|Hooks and Ladders,Robbers|Tracy and Tony|Happy and Free|Tracy and Brooke,,,https://media.fullofwishes.co.uk/07-dean_and_britta/sleeves/dean-and-britta-mistress-america-lp-britta-instagram.jpg,,|mistressamerica|tracyandtony|doeverything|moms|tracyinnewyork|doeverything|hooksandladders|robbers|tracyandtony|happyandfree|tracyandbrooke|||,
