Title,Artist,AlbumArtist,Format,No. tracks,Country,Date,Label,CatNo,A,B,C,D,Sleeve,Notes,Track-index,My-record-collection
False Beats and True Hearts,Damon & Naomi,,MASTER,,,2011,,,,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/sleeves/dan_falsebeats.jpg,,,[252] Damon & Naomi - False Beats and True Hearts (CD)|https://www.fullofwishes.co.uk/2025/05/22/my-record-collection-damon-naomi-false-beats-and-true-hearts-cd/;[301] Damon & Naomi - False Beats and True Hearts (LP)|https://www.fullofwishes.co.uk/2025/11/10/my-record-collection-damon-naomi-false-beats-and-true-hearts-lp/;
False Beats and True Hearts,Damon & Naomi,,CD,,,2011,20|20|20,202020.12,Walking Backwards|How Do I Say Goodbye|Shadow Boxing|Ophelia|Nettles and Ivy|What She Brings|Embers|And You Are There|Helsinki,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/sleeves/dan_falsebeats.jpg,,|walkingbackwards|howdoisaygoodbye|shadowboxing|ophelia|nettlesandivy|whatshebrings|embers|andyouarethere|helsinki||||,
False Beats and True Hearts,Damon & Naomi,,LP,,,2011,20|20|20,202020.12LP,Walking Backwards|How Do I Say Goodbye|Shadow Boxing|Ophelia|Nettles and Ivy,What She Brings|Embers|And You Are There|Helsinki,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/sleeves/dan_falsebeats.jpg,,|walkingbackwards|howdoisaygoodbye|shadowboxing|ophelia|nettlesandivy|whatshebrings|embers|andyouarethere|helsinki|||,
False Beats and True Hearts,Damon & Naomi,,CD,,,2011,Broken Horse,BKH-CD 022,Walking Backwards|How Do I Say Goodbye|Shadow Boxing|Ophelia|Nettles and Ivy|What She Brings|Embers|And You Are There|Helsinki,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/sleeves/dan_falsebeats.jpg,,|walkingbackwards|howdoisaygoodbye|shadowboxing|ophelia|nettlesandivy|whatshebrings|embers|andyouarethere|helsinki||||,
