Title,Artist,Format,No. tracks,Country,Date,Label,CatNo,A,B,C,D,Sleeve,Notes
Pup Tent,Luna,MASTER,,,1997,,,,,,,https://media.fullofwishes.co.uk/02-luna/sleeves/luna_puptent.jpg,"Produced, engineered and mixed by Pat McCarthy Jamie Candeloro: mandolin, slide dobro on “Beggar’s Bliss” Barrett Martin: marimba, vibes on “Pup Tent” and “Beautiful View” Pat McCarthy: bits and bobs Mike Russell: accordian on “City Kitty” Julie Scarpantoni: cello on “City Kitty” Recorded at Sear Sound, Pachyderm, Baby Monster, Big House and RPM Mixed at RPM and Room With A View"
