Title,Artist,Format,No. tracks,Country,Date,Label,CatNo,A,B,C,D,Sleeve,Notes
Romantica,Luna,MASTER,,,2002,,,,,,,https://media.fullofwishes.co.uk/02-luna/sleeves/luna_romantica.jpg,Produced by Luna and Gene Holder. Mixed by Dave Fridmann.
