Title,Artist,AlbumArtist,Format,No. tracks,Country,Date,Label,CatNo,A,B,C,D,Sleeve,Notes,Track-index,My-record-collection
Roundup,Luna,,MASTER,,,2015,,,,,,,https://media.fullofwishes.co.uk/02-luna/pictures/luna-captured-tracks-box-set.png,,,[320] Luna - Long Players 92-99|https://www.fullofwishes.co.uk/2026/01/22/my-record-collection-luna-long-players-92-99/
Roundup,Luna,,CD,,,2015,Maine Road Management,,Lovedust|Black Champagne|Swedish Fish|Romantica|Superfreaky Memories|Egg Nog|California (All The Way)|Tiger Lily|Sideshow by the Seashore|Moon Palace|23 Minutes in Brussels|Pup Tent|Tracy I Love You|Slide|Dear Diary|Sweet Child o' Mine|Bonnie and Clyde,,,,https://media.fullofwishes.co.uk/02-luna/sleeves/luna-roundup.jpg,,|lovedust|blackchampagne|swedishfish|romantica|superfreakymemories|eggnog|californiaalltheway|tigerlily|sideshowbytheseashore|moonpalace|23minutesinbrussels|puptent|tracyiloveyou|slide|deardiary|sweetchildomine|bonnieandclyde||||,
