slug,artistname,year,date,date-added,series,venue,radio,cancelled,performers,setlist,setlist-source,support,poster-url,ticket-url,venue-url,notes
dean-and-britta,Dean & Britta,2009,Sat Jul 11 2009 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),13 Most Beautiful,"Auditorio Municipal, Vila do Conde, Portugal",,,,Richard Rheem Theme|Ann Buchanan Theme|Teenage Lightning|It Don't Rain in Beverly Hills|Silver Factory Theme|International Velvet Theme|Herringbone Tweed|I Found It Not So|I'll Keep It With Mine|Incandescent Innocent|Eyes In My Smoke|Not a Young Man Anymore|Knives From Bavaria,,,https://media.fullofwishes.co.uk/07-dean_and_britta/pictures/13most_300-new.jpg,,,13 Most Beautiful…Songs for Andy Warhol’s Screen Tests
dean-and-britta,Dean & Britta,2009,Wed Jul 15 2009 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),13 Most Beautiful,"Eglise St Eustache, Paris, France",,,,Richard Rheem Theme|Ann Buchanan Theme|Teenage Lightning|It Don't Rain in Beverly Hills|Silver Factory Theme|International Velvet Theme|Herringbone Tweed|I Found It Not So|I'll Keep It With Mine|Incandescent Innocent|Eyes In My Smoke|Not a Young Man Anymore|Knives From Bavaria,,,https://media.fullofwishes.co.uk/07-dean_and_britta/pictures/13most_300-new.jpg,,,13 Most Beautiful…Songs for Andy Warhol’s Screen Tests
dean-and-britta,Dean & Britta,2009,Thu Jul 16 2009 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),13 Most Beautiful,"Eglise St Eustache, Paris, France",,,,Richard Rheem Theme|Ann Buchanan Theme|Teenage Lightning|It Don't Rain in Beverly Hills|Silver Factory Theme|International Velvet Theme|Herringbone Tweed|I Found It Not So|I'll Keep It With Mine|Incandescent Innocent|Eyes In My Smoke|Not a Young Man Anymore|Knives From Bavaria,,,https://media.fullofwishes.co.uk/07-dean_and_britta/pictures/13most_300-new.jpg,,,13 Most Beautiful…Songs for Andy Warhol’s Screen Tests
dean-and-britta,Dean & Britta,2009,Fri Jul 17 2009 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),13 Most Beautiful,"Eglise St Eustache, Paris, France",,,,Richard Rheem Theme|Ann Buchanan Theme|Teenage Lightning|It Don't Rain in Beverly Hills|Silver Factory Theme|International Velvet Theme|Herringbone Tweed|I Found It Not So|I'll Keep It With Mine|Incandescent Innocent|Eyes In My Smoke|Not a Young Man Anymore|Knives From Bavaria,,,https://media.fullofwishes.co.uk/07-dean_and_britta/pictures/13most_300-new.jpg,,,13 Most Beautiful…Songs for Andy Warhol’s Screen Tests
dean-and-britta,Dean & Britta,2009,Sat Jul 18 2009 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"La Dynamo de Banlieues Bleues, Paris, France",,,,,,,,,,Dean &amp; Britta play the Galaxie 500 Songbook” free entry.
dean-and-britta,Dean & Britta,2009,Sat Aug 01 2009 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),13 Most Beautiful,"Prospect Park Bandshell, Brooklyn, NY, USA",,,,Richard Rheem Theme|Ann Buchanan Theme|Teenage Lightning|It Don't Rain in Beverly Hills|Silver Factory Theme|International Velvet Theme|Herringbone Tweed|I Found It Not So|I'll Keep It With Mine|Incandescent Innocent|Eyes In My Smoke|Not a Young Man Anymore|Knives From Bavaria,,,https://media.fullofwishes.co.uk/07-dean_and_britta/pictures/13most_300-new.jpg,,,13 Most Beautiful…Songs for Andy Warhol's Screen Tests- FREE
dean-and-britta,Dean & Britta,2009,Sat Sep 12 2009 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),13 Most Beautiful,"La Batie, Geneva, Switzerland",,,,Richard Rheem Theme|Ann Buchanan Theme|Teenage Lightning|It Don't Rain in Beverly Hills|Silver Factory Theme|International Velvet Theme|Herringbone Tweed|I Found It Not So|I'll Keep It With Mine|Incandescent Innocent|Eyes In My Smoke|Not a Young Man Anymore|Knives From Bavaria,,,https://media.fullofwishes.co.uk/07-dean_and_britta/pictures/13most_300-new.jpg,,,13 Most Beautiful…Songs for Andy Warhol’s Screen Tests
dean-and-britta,Dean & Britta,2009,Mon Sep 14 2009 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),13 Most Beautiful,"Teatro Versace, Milan, Italy",,,,Richard Rheem Theme|Ann Buchanan Theme|Teenage Lightning|It Don't Rain in Beverly Hills|Silver Factory Theme|International Velvet Theme|Herringbone Tweed|I Found It Not So|I'll Keep It With Mine|Incandescent Innocent|Eyes In My Smoke|Not a Young Man Anymore|Knives From Bavaria,,,https://media.fullofwishes.co.uk/07-dean_and_britta/pictures/13most_300-new.jpg,,,13 Most Beautiful…Songs for Andy Warhol’s Screen Tests
dean-and-britta,Dean & Britta,2009,Tue Sep 15 2009 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),13 Most Beautiful,"Transart, Bolzano, Italy",,,,Richard Rheem Theme|Ann Buchanan Theme|Teenage Lightning|It Don't Rain in Beverly Hills|Silver Factory Theme|International Velvet Theme|Herringbone Tweed|I Found It Not So|I'll Keep It With Mine|Incandescent Innocent|Eyes In My Smoke|Not a Young Man Anymore|Knives From Bavaria,,,https://media.fullofwishes.co.uk/07-dean_and_britta/pictures/13most_300-new.jpg,,,13 Most Beautiful…Songs for Andy Warhol’s Screen Tests
dean-and-britta,Dean & Britta,2009,Fri Sep 18 2009 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),13 Most Beautiful,"Warehouse Festival Bar, Philadelphia, PA, USA",,,,Richard Rheem Theme|Ann Buchanan Theme|Teenage Lightning|It Don't Rain in Beverly Hills|Silver Factory Theme|International Velvet Theme|Herringbone Tweed|I Found It Not So|I'll Keep It With Mine|Incandescent Innocent|Eyes In My Smoke|Not a Young Man Anymore|Knives From Bavaria,,,https://media.fullofwishes.co.uk/07-dean_and_britta/pictures/13most_300-new.jpg,,,13 Most Beautiful…Songs for Andy Warhol's Screen Tests - 7pm performance
dean-and-britta,Dean & Britta,2009,Fri Sep 18 2009 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),13 Most Beautiful,"Warehouse Festival Bar, Philadelphia, PA, USA",,,,Richard Rheem Theme|Ann Buchanan Theme|Teenage Lightning|It Don't Rain in Beverly Hills|Silver Factory Theme|International Velvet Theme|Herringbone Tweed|I Found It Not So|I'll Keep It With Mine|Incandescent Innocent|Eyes In My Smoke|Not a Young Man Anymore|Knives From Bavaria,,,https://media.fullofwishes.co.uk/07-dean_and_britta/pictures/13most_300-new.jpg,,,13 Most Beautiful…Songs for Andy Warhol's Screen Tests - 9pm performance
dean-and-britta,Dean & Britta,2009,Fri Sep 25 2009 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),13 Most Beautiful,"Cornell Cinema, Ithaca, NY, USA",,,,Richard Rheem Theme|Ann Buchanan Theme|Teenage Lightning|It Don't Rain in Beverly Hills|Silver Factory Theme|International Velvet Theme|Herringbone Tweed|I Found It Not So|I'll Keep It With Mine|Incandescent Innocent|Eyes In My Smoke|Not a Young Man Anymore|Knives From Bavaria,,,https://media.fullofwishes.co.uk/07-dean_and_britta/pictures/13most_300-new.jpg,,,13 Most Beautiful…Songs for Andy Warhol’s Screen Tests
dean-and-britta,Dean & Britta,2009,Sat Sep 26 2009 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"The Lovin Cup, Rochester, NY, USA",,,,,,,,,,
dean-and-britta,Dean & Britta,2009,Thu Oct 08 2009 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"Yoshis, San Francisco, CA, USA",,,,,,,,,,8pm show
dean-and-britta,Dean & Britta,2009,Thu Oct 08 2009 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"Yoshi's, San Francisco, CA, USA",,,,,,,,,,10pm show
dean-and-britta,Dean & Britta,2009,Fri Oct 09 2009 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),13 Most Beautiful,"The Loft, UCSD, La Jolla, Sand Diego, CA, USA",,,,Richard Rheem Theme|Ann Buchanan Theme|Teenage Lightning|It Don't Rain in Beverly Hills|Silver Factory Theme|International Velvet Theme|Herringbone Tweed|I Found It Not So|I'll Keep It With Mine|Incandescent Innocent|Eyes In My Smoke|Not a Young Man Anymore|Knives From Bavaria,,,https://media.fullofwishes.co.uk/07-dean_and_britta/pictures/13most_300-new.jpg,,,13 Most Beautiful…Songs for Andy Warhol’s Screen Tests
dean-and-britta,Dean & Britta,2009,Sat Oct 10 2009 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),13 Most Beautiful,"Campbell Hall, UCSB, Santa Barbara, CA, USA",,,,Richard Rheem Theme|Ann Buchanan Theme|Teenage Lightning|It Don't Rain in Beverly Hills|Silver Factory Theme|International Velvet Theme|Herringbone Tweed|I Found It Not So|I'll Keep It With Mine|Incandescent Innocent|Eyes In My Smoke|Not a Young Man Anymore|Knives From Bavaria,,,https://media.fullofwishes.co.uk/07-dean_and_britta/pictures/13most_300-new.jpg,,,13 Most Beautiful…Songs for Andy Warhol’s Screen Tests
dean-and-britta,Dean & Britta,2009,Thu Oct 15 2009 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),13 Most Beautiful,"Merlyn Theatre, Melbourne, Australia",,,,Richard Rheem Theme|Ann Buchanan Theme|Teenage Lightning|It Don't Rain in Beverly Hills|Silver Factory Theme|International Velvet Theme|Herringbone Tweed|I Found It Not So|I'll Keep It With Mine|Incandescent Innocent|Eyes In My Smoke|Not a Young Man Anymore|Knives From Bavaria|Night Nurse|Tugboat,,,https://media.fullofwishes.co.uk/07-dean_and_britta/pictures/13most_300-new.jpg,,,13 Most Beautiful…Songs for Andy Warhol’s Screen Tests
dean-and-britta,Dean & Britta,2009,Fri Oct 16 2009 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),13 Most Beautiful,"Merlyn Theatre, Melbourne, Australia",,,,Richard Rheem Theme|Ann Buchanan Theme|Teenage Lightning|It Don't Rain in Beverly Hills|Silver Factory Theme|International Velvet Theme|Herringbone Tweed|I Found It Not So|I'll Keep It With Mine|Incandescent Innocent|Eyes In My Smoke|Not a Young Man Anymore|Knives From Bavaria,,,https://media.fullofwishes.co.uk/07-dean_and_britta/pictures/13most_300-new.jpg,,,13 Most Beautiful…Songs for Andy Warhol’s Screen Tests
dean-and-britta,Dean & Britta,2009,Sat Oct 17 2009 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),13 Most Beautiful,"Merlyn Theatre, Melbourne, Australia",,,,Richard Rheem Theme|Ann Buchanan Theme|Teenage Lightning|It Don't Rain in Beverly Hills|Silver Factory Theme|International Velvet Theme|Herringbone Tweed|I Found It Not So|I'll Keep It With Mine|Incandescent Innocent|Eyes In My Smoke|Not a Young Man Anymore|Knives From Bavaria,,,https://media.fullofwishes.co.uk/07-dean_and_britta/pictures/13most_300-new.jpg,,,13 Most Beautiful…Songs for Andy Warhol’s Screen Tests
dean-and-britta,Dean & Britta,2009,Sat Oct 17 2009 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"Pure Pop Records, Melbourne, Australia",,,,Tiger Lily|Temperature's Rising|I'll Keep It With Mine|Not a Young Man Anymore|Hearing Voices|Tugboat,,,,,,in-store performance with Sand Pebbles
dean-and-britta,Dean & Britta,2009,Fri Nov 13 2009 00:00:00 GMT+0000 (Greenwich Mean Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"Tanned Tin Festival, Barcelona, Spain",,,,,,,,,,
dean-and-britta,Dean & Britta,2009,Sat Nov 14 2009 00:00:00 GMT+0000 (Greenwich Mean Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"Tanned Tin Festival, Madrid, Spain",,,,,,,,,,
dean-and-britta,Dean & Britta,2009,Wed Nov 18 2009 00:00:00 GMT+0000 (Greenwich Mean Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"St Giles-in-the-Fields, London, UK",Radio session,,,,,,,,,
dean-and-britta,Dean & Britta,2009,Fri Nov 20 2009 00:00:00 GMT+0000 (Greenwich Mean Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),13 Most Beautiful,"La Comete, Chalons-en-Champagne, France",,,,Richard Rheem Theme|Ann Buchanan Theme|Teenage Lightning|It Don't Rain in Beverly Hills|Silver Factory Theme|International Velvet Theme|Herringbone Tweed|I Found It Not So|I'll Keep It With Mine|Incandescent Innocent|Eyes In My Smoke|Not a Young Man Anymore|Knives From Bavaria,,,https://media.fullofwishes.co.uk/07-dean_and_britta/pictures/13most_300-new.jpg,,,13 Most Beautiful…Songs for Andy Warhol’s Screen Tests
dean-and-britta,Dean & Britta,2009,Tue Nov 24 2009 00:00:00 GMT+0000 (Greenwich Mean Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),13 Most Beautiful,"Teatro de la Laboral, Gijon, Spain",,,,Richard Rheem Theme|Ann Buchanan Theme|Teenage Lightning|It Don't Rain in Beverly Hills|Silver Factory Theme|International Velvet Theme|Herringbone Tweed|I Found It Not So|I'll Keep It With Mine|Incandescent Innocent|Eyes In My Smoke|Not a Young Man Anymore|Knives From Bavaria,,,https://media.fullofwishes.co.uk/07-dean_and_britta/pictures/13most_300-new.jpg,,,13 Most Beautiful…Songs for Andy Warhol’s Screen Tests
dean-and-britta,Dean & Britta,2009,Thu Dec 31 2009 00:00:00 GMT+0000 (Greenwich Mean Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"Southpaw, Brooklyn, NY, USA",,,,,,,,,,
dean-and-britta,Dean & Britta,2010,Thu Jan 28 2010 00:00:00 GMT+0000 (Greenwich Mean Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"Tanned Tin 2010, Teatre Principal, Castellon, Spain",,,,,,,,,,
dean-and-britta,Dean & Britta,2010,Sat Jan 30 2010 00:00:00 GMT+0000 (Greenwich Mean Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),Dean Wareham plays Galaxie 500,"Tanned Tin 2010, Teatre Principal, Castellon, Spain",,,,,,,,,,Dean Wareham plays Galaxie 500
dean-and-britta,Dean & Britta,2010,Thu Feb 18 2010 00:00:00 GMT+0000 (Greenwich Mean Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),13 Most Beautiful,"Reynolds Theatre, Durham, NC, USA",,,,Richard Rheem Theme|Ann Buchanan Theme|Teenage Lightning|It Don't Rain in Beverly Hills|Silver Factory Theme|International Velvet Theme|Herringbone Tweed|I Found It Not So|I'll Keep It With Mine|Incandescent Innocent|Eyes In My Smoke|Not a Young Man Anymore|Knives From Bavaria,,,https://media.fullofwishes.co.uk/07-dean_and_britta/pictures/13most_300-new.jpg,,,13 Most Beautiful…Songs for Andy Warhol’s Screen Tests
dean-and-britta,Dean & Britta,2010,Sat Mar 06 2010 00:00:00 GMT+0000 (Greenwich Mean Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"WOMADelaide, Botanic Park, Adelaide, Australia",,,,,,,,,,
dean-and-britta,Dean & Britta,2010,Sun Mar 07 2010 00:00:00 GMT+0000 (Greenwich Mean Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),13 Most Beautiful,"WOMADelaide, Botanic Park, Adelaide, Australia",,,,Richard Rheem Theme|Ann Buchanan Theme|Teenage Lightning|It Don't Rain in Beverly Hills|Silver Factory Theme|International Velvet Theme|Herringbone Tweed|I Found It Not So|I'll Keep It With Mine|Incandescent Innocent|Eyes In My Smoke|Not a Young Man Anymore|Knives From Bavaria,,,https://media.fullofwishes.co.uk/07-dean_and_britta/pictures/13most_300-new.jpg,,,13 Most Beautiful…Songs for Andy Warhol’s Screen Tests
dean-and-britta,Dean & Britta,2010,Mon Mar 08 2010 00:00:00 GMT+0000 (Greenwich Mean Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),13 Most Beautiful,"WOMADelaide, Botanic Park, Adelaide, Australia",,,,Richard Rheem Theme|Ann Buchanan Theme|Teenage Lightning|It Don't Rain in Beverly Hills|Silver Factory Theme|International Velvet Theme|Herringbone Tweed|I Found It Not So|I'll Keep It With Mine|Incandescent Innocent|Eyes In My Smoke|Not a Young Man Anymore|Knives From Bavaria,,,https://media.fullofwishes.co.uk/07-dean_and_britta/pictures/13most_300-new.jpg,,,13 Most Beautiful… Songs for Andy Warhol’s Screen Tests
dean-and-britta,Dean & Britta,2010,Sat Mar 27 2010 00:00:00 GMT+0000 (Greenwich Mean Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"City Winery, New York, NY, USA",,,,,,,,,,Haiti benefit. Dean &amp; Britta will play 2 or 3 songs. http://www.citywinery.com/events/76884
dean-and-britta,Dean & Britta,2010,Sat May 15 2010 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),13 Most Beautiful,"Abrons Arts Center, New York, NY, USA",,,,Richard Rheem Theme|Ann Buchanan Theme|Teenage Lightning|It Don't Rain in Beverly Hills|Silver Factory Theme|International Velvet Theme|Herringbone Tweed|I Found It Not So|I'll Keep It With Mine|Incandescent Innocent|Eyes In My Smoke|Not a Young Man Anymore|Knives From Bavaria,,,https://media.fullofwishes.co.uk/07-dean_and_britta/pictures/13most_300-new.jpg,,,13 Most Beautiful… Songs for Andy Warhol’s Screen Tests
dean-and-britta,Dean & Britta,2010,Sat May 22 2010 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),13 Most Beautiful,"Forum de la Passerelle, Bretagne, France",,,,Richard Rheem Theme|Ann Buchanan Theme|Teenage Lightning|It Don't Rain in Beverly Hills|Silver Factory Theme|International Velvet Theme|Herringbone Tweed|I Found It Not So|I'll Keep It With Mine|Incandescent Innocent|Eyes In My Smoke|Not a Young Man Anymore|Knives From Bavaria,,,https://media.fullofwishes.co.uk/07-dean_and_britta/pictures/13most_300-new.jpg,,,13 Most Beautiful… Songs for Andy Warhol’s Screen Tests
dean-and-britta,Dean & Britta,2010,Mon May 24 2010 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),13 Most Beautiful,"Sala BBK, Bilbao, Spain",,,,Richard Rheem Theme|Ann Buchanan Theme|Teenage Lightning|It Don't Rain in Beverly Hills|Silver Factory Theme|International Velvet Theme|Herringbone Tweed|I Found It Not So|I'll Keep It With Mine|Incandescent Innocent|Eyes In My Smoke|Not a Young Man Anymore|Knives From Bavaria,,,https://media.fullofwishes.co.uk/07-dean_and_britta/pictures/13most_300-new.jpg,,,13 Most Beautiful… Songs for Andy Warhol’s Screen Tests
dean-and-britta,Dean & Britta,2010,Tue May 25 2010 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),13 Most Beautiful,"Sala BBK, Bilbao, Spain",,,,Richard Rheem Theme|Ann Buchanan Theme|Teenage Lightning|It Don't Rain in Beverly Hills|Silver Factory Theme|International Velvet Theme|Herringbone Tweed|I Found It Not So|I'll Keep It With Mine|Incandescent Innocent|Eyes In My Smoke|Not a Young Man Anymore|Knives From Bavaria,,,https://media.fullofwishes.co.uk/07-dean_and_britta/pictures/13most_300-new.jpg,,,13 Most Beautiful… Songs for Andy Warhol’s Screen Tests
dean-and-britta,Dean & Britta,2010,Thu Jul 22 2010 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"The Greene Space, WNYC, New York, NY, USA",,,,,,,,,,Dean &amp; Britta will perform two songs as a duo (no band)
dean-and-britta,Dean & Britta,2010,Fri Jul 30 2010 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),13 Most Beautiful,"The Barbican, London, UK",,,,Richard Rheem Theme|Ann Buchanan Theme|Teenage Lightning|It Don't Rain in Beverly Hills|Silver Factory Theme|International Velvet Theme|Herringbone Tweed|I Found It Not So|I'll Keep It With Mine|Incandescent Innocent|Eyes In My Smoke|Not a Young Man Anymore|Knives From Bavaria,,,https://media.fullofwishes.co.uk/07-dean_and_britta/pictures/13most_300-new.jpg,,,13 Most Beautiful… Songs for Andy Warhol’s Screen Tests
dean-and-britta,Dean & Britta,2010,Thu Aug 05 2010 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"WFMY, New York, NY, USA",Radio session,,,,,,,,,Recorded 2010-08-05 / Tx 2010-08-12 on “Underwater Theme Park” show
dean-and-britta,Dean & Britta,2010,Sun Aug 15 2010 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"Mystery Spot, Phoenicia, NY, USA",,,,,,,,,,with Jonathan Donohue and Grasshopper of Mercury Rev
dean-and-britta,Dean & Britta,2010,Wed Aug 18 2010 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),Dean Wareham plays Galaxie 500,"The Rock Shop, Brooklyn, NY, USA",,,,,,,,,,Dean Wareham plays Galaxie 500secret warm up show for the “plays Galaxie 500” dates
dean-and-britta,Dean & Britta,2010,Thu Aug 19 2010 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),Dean Wareham plays Galaxie 500,"Bowery Ballroom, New York NY, USA",,,,,,,,,,Dean Wareham plays Galaxie 500
dean-and-britta,Dean & Britta,2010,Fri Aug 20 2010 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),Dean Wareham plays Galaxie 500,"The Trocadero, Philadelphia PA, USA",,,,,,,,,,Dean Wareham plays Galaxie 500
dean-and-britta,Dean & Britta,2010,Fri Sep 10 2010 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"Ellis Armory, Pittsburgh, PA, USA",,,,,,,,,,
dean-and-britta,Dean & Britta,2010,Thu Sep 16 2010 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),Dean Wareham plays Galaxie 500,"The Earl, Atlanta, GA, USA",,,,,,,,,,Dean Wareham plays Galaxie 500
dean-and-britta,Dean & Britta,2010,Fri Sep 17 2010 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),Dean Wareham plays Galaxie 500,"The Earl, Atlanta, GA, USA",,,,,,,,,,Dean Wareham plays Galaxie 500
dean-and-britta,Dean & Britta,2010,Sat Sep 18 2010 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),13 Most Beautiful,"Sacred Heart Cultural Center, Augusta GA, USA",,,,Richard Rheem Theme|Ann Buchanan Theme|Teenage Lightning|It Don't Rain in Beverly Hills|Silver Factory Theme|International Velvet Theme|Herringbone Tweed|I Found It Not So|I'll Keep It With Mine|Incandescent Innocent|Eyes In My Smoke|Not a Young Man Anymore|Knives From Bavaria,,,https://media.fullofwishes.co.uk/07-dean_and_britta/pictures/13most_300-new.jpg,,,13 Most Beautiful… Songs for Andy Warhol’s Screen Tests
dean-and-britta,Dean & Britta,2010,Wed Oct 20 2010 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,"Ace Hotel, New York, NY, USA",,,Dean Wareham - guitar/vocals|Britta Phillips - bass/vocals|Matt Sumrow - guitar|Jason Lawrence - drums,I'll Keep It With Mine|Eyes in My Smoke|Tugboat|Blue Thunder|Knives From Bavaria|Strange,,,,,,CMJ event for KEXP
dean-and-britta,Dean & Britta,2010,Fri Oct 22 2010 00:00:00 GMT+0100 (British Summer Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),13 Most Beautiful,"Skirball Center, NYU, New York, NY",,,,Richard Rheem Theme|Ann Buchanan Theme|Teenage Lightning|It Don't Rain in Beverly Hills|Silver Factory Theme|International Velvet Theme|Herringbone Tweed|I Found It Not So|I'll Keep It With Mine|Incandescent Innocent|Eyes In My Smoke|Not a Young Man Anymore|Knives From Bavaria,,,https://media.fullofwishes.co.uk/07-dean_and_britta/pictures/13most_300-new.jpg,,,13 Most Beautiful… Songs for Andy Warhol’s Screen Tests
dean-and-britta,Dean & Britta,2010,Wed Nov 10 2010 00:00:00 GMT+0000 (Greenwich Mean Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),Dean Wareham plays Galaxie 500,"Anthology, San Diego, CA, USA",,,,,,,,,,Dean Wareham plays Galaxie 500
dean-and-britta,Dean & Britta,2010,Thu Nov 11 2010 00:00:00 GMT+0000 (Greenwich Mean Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),Dean Wareham plays Galaxie 500,"The Troubadour, Los Angeles CA, USA",,,,,,,,,,Dean Wareham plays Galaxie 500
dean-and-britta,Dean & Britta,2010,Sat Nov 13 2010 00:00:00 GMT+0000 (Greenwich Mean Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),Dean Wareham plays Galaxie 500,"The Fillmore, San Francisco CA, USA",,,,,,,,,,Dean Wareham plays Galaxie 500
dean-and-britta,Dean & Britta,2010,Mon Nov 15 2010 00:00:00 GMT+0000 (Greenwich Mean Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),Dean Wareham plays Galaxie 500,"Biltmore Cabaret, Vancouver, BC, Canada",,,,,,,,,,Dean Wareham plays Galaxie 500
dean-and-britta,Dean & Britta,2010,Tue Nov 16 2010 00:00:00 GMT+0000 (Greenwich Mean Time),Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),Dean Wareham plays Galaxie 500,"Crocodile Cafe, Seattle, WA, USA",,,,,,,,,,Dean Wareham plays Galaxie 500
